# unix_time, cycles_done, cur_path, paths_total, pending_total, pending_favs, map_size, unique_crashes, unique_hangs, max_depth, execs_per_sec, execs_so_far
1440538773, 0, 225, 775, 760, 164, 13.98%, 3, 19, 3, 274.63, 1338029
1440538829, 0, 225, 776, 761, 164, 13.98%, 3, 19, 3, 277.85, 1353404
1440538839, 0, 225, 777, 762, 164, 13.98%, 3, 19, 3, 276.60, 1356154
1440538884, 0, 225, 778, 763, 164, 13.98%, 3, 19, 3, 275.26, 1368814
1440538915, 0, 225, 779, 764, 164, 13.98%, 3, 19, 3, 278.37, 1377214
1440538920, 0, 225, 780, 765, 164, 13.99%, 3, 19, 3, 268.95, 1378549
1440539037, 0, 225, 781, 766, 164, 13.99%, 3, 19, 3, 275.07, 1410756
1440539062, 0, 228, 781, 765, 166, 13.99%, 3, 19, 3, 235.29, 1417647
1440539068, 0, 228, 783, 767, 166, 13.99%, 3, 19, 3, 194.33, 1418594
1440539073, 0, 228, 786, 770, 166, 14.00%, 3, 20, 3, 193.76, 1419543
1440539108, 0, 228, 792, 776, 166, 14.00%, 3, 20, 3, 211.18, 1426313
1440539144, 0, 228, 793, 777, 166, 14.00%, 3, 20, 3, 217.77, 1433596
1440539169, 0, 228, 794, 778, 166, 14.00%, 3, 20, 3, 235.13, 1439059
1440539179, 0, 228, 795, 779, 166, 14.02%, 3, 20, 3, 235.27, 1441497
1440539184, 0, 228, 796, 780, 166, 14.02%, 3, 20, 3, 235.88, 1442687
1440539195, 0, 228, 798, 782, 166, 14.02%, 3, 20, 3, 231.97, 1445103
1440539200, 0, 228, 799, 783, 166, 14.02%, 3, 20, 3, 233.66, 1446313
1440539205, 0, 228, 800, 784, 166, 14.03%, 3, 20, 3, 233.55, 1447491
1440539210, 0, 228, 803, 787, 166, 14.12%, 3, 20, 3, 233.16, 1448665
1440539215, 0, 228, 804, 788, 166, 14.12%, 3, 20, 3, 233.31, 1449879
1440539220, 0, 228, 805, 789, 166, 14.13%, 3, 20, 3, 232.91, 1451041
1440539225, 0, 228, 806, 790, 166, 14.13%, 3, 20, 3, 232.70, 1452251
1440539230, 0, 228, 807, 791, 166, 14.13%, 3, 20, 3, 235.47, 1453477
1440539235, 0, 228, 809, 793, 166, 14.13%, 3, 20, 3, 233.73, 1454649
1440539241, 0, 228, 810, 794, 166, 14.13%, 3, 20, 3, 233.20, 1455855
1440539246, 0, 228, 811, 795, 166, 14.13%, 3, 20, 3, 231.60, 1457053
1440539251, 0, 228, 812, 796, 166, 14.13%, 3, 20, 3, 231.33, 1458255
1440539266, 0, 228, 813, 797, 166, 14.13%, 3, 20, 3, 235.42, 1461861
1440539271, 0, 228, 814, 798, 166, 14.13%, 3, 20, 3, 234.42, 1463035
1440539276, 0, 228, 815, 799, 166, 14.13%, 3, 20, 3, 232.70, 1464249
1440539282, 0, 228, 816, 800, 166, 14.13%, 3, 20, 3, 235.64, 1465467
1440539297, 0, 228, 817, 801, 166, 14.13%, 3, 20, 3, 234.69, 1469085
1440539307, 0, 228, 818, 802, 166, 14.14%, 3, 20, 3, 235.32, 1471515
1440539312, 0, 228, 819, 803, 166, 14.14%, 3, 20, 3, 233.26, 1472685
1440539323, 0, 228, 820, 804, 166, 14.14%, 3, 20, 3, 232.96, 1475079
1440539328, 0, 228, 821, 805, 166, 14.14%, 3, 20, 3, 232.49, 1476289
1440539338, 0, 228, 822, 806, 166, 14.14%, 3, 20, 3, 230.90, 1478651
1440539348, 0, 228, 823, 807, 166, 14.14%, 3, 20, 3, 237.11, 1481093
1440539400, 0, 228, 824, 808, 166, 14.14%, 3, 20, 3, 232.58, 1493171
1440539405, 0, 228, 825, 809, 166, 14.14%, 3, 20, 3, 232.81, 1494381
1440539410, 0, 228, 827, 811, 166, 14.14%, 3, 20, 3, 229.18, 1495529
1440539415, 0, 228, 829, 813, 166, 14.15%, 3, 20, 3, 237.17, 1496721
1440539420, 0, 228, 831, 815, 166, 14.15%, 3, 20, 3, 242.54, 1497981
1440539456, 0, 228, 832, 816, 166, 14.15%, 3, 20, 3, 238.61, 1506675
1440539472, 0, 228, 833, 817, 166, 14.15%, 3, 20, 3, 242.99, 1510369
1440539477, 0, 228, 834, 818, 166, 14.16%, 3, 20, 3, 242.99, 1511627
1440539492, 0, 228, 834, 818, 166, 14.16%, 3, 21, 3, 204.81, 1515191
1440539497, 0, 228, 834, 818, 166, 14.16%, 3, 23, 3, 204.04, 1516115
1440539503, 0, 228, 835, 819, 166, 14.16%, 3, 25, 3, 51.39, 1516761
1440539508, 0, 228, 835, 819, 166, 14.16%, 3, 26, 3, 144.56, 1517538
1440539513, 0, 228, 835, 819, 166, 14.16%, 3, 27, 3, 151.18, 1518284
1440539523, 0, 228, 835, 819, 166, 14.16%, 3, 28, 3, 167.37, 1519863
1440539549, 0, 228, 836, 820, 166, 14.16%, 3, 28, 3, 242.53, 1526100
1440539569, 0, 228, 837, 821, 166, 14.16%, 3, 28, 3, 244.67, 1531058
1440539584, 0, 228, 839, 823, 166, 14.16%, 3, 28, 3, 238.41, 1534754
1440539610, 0, 228, 840, 824, 166, 14.17%, 3, 28, 3, 243.17, 1541012
1440539635, 0, 228, 841, 825, 166, 14.17%, 3, 28, 3, 246.46, 1547218
1440539702, 0, 228, 843, 827, 166, 14.17%, 3, 28, 3, 242.46, 1563338
1440539733, 0, 228, 844, 828, 166, 14.17%, 3, 28, 3, 238.52, 1570812
1440539738, 0, 228, 845, 829, 166, 14.17%, 3, 28, 3, 241.55, 1572062
1440539820, 0, 228, 846, 830, 166, 14.17%, 3, 28, 3, 242.52, 1592012
1440539831, 0, 228, 847, 831, 166, 14.17%, 3, 28, 3, 240.38, 1594462
1440539836, 0, 228, 848, 832, 166, 14.17%, 3, 28, 3, 241.59, 1595720
1440539846, 0, 235, 848, 831, 179, 14.17%, 3, 28, 3, 223.46, 1598127
1440539876, 0, 235, 849, 832, 179, 14.17%, 3, 28, 3, 213.12, 1604197
1440539917, 0, 235, 850, 833, 179, 14.17%, 3, 28, 3, 237.58, 1612853
1440539922, 0, 235, 851, 834, 179, 14.19%, 3, 28, 3, 236.50, 1614097
1440539963, 0, 235, 852, 835, 179, 14.19%, 3, 28, 3, 244.24, 1624187
1440539968, 0, 235, 853, 836, 179, 14.20%, 3, 28, 3, 243.21, 1625449
1440540009, 0, 235, 855, 838, 179, 14.20%, 3, 28, 3, 243.23, 1635385
1440540014, 0, 235, 856, 839, 179, 14.27%, 3, 28, 3, 238.76, 1636577
1440540071, 0, 235, 857, 840, 179, 14.27%, 3, 28, 3, 242.56, 1650359
1440540107, 0, 235, 858, 841, 179, 14.27%, 3, 28, 3, 246.07, 1659193
1440540117, 0, 235, 859, 842, 179, 14.27%, 3, 28, 3, 244.23, 1661699
1440540168, 0, 235, 860, 843, 179, 14.27%, 3, 28, 3, 246.01, 1674461
1440540184, 0, 235, 861, 844, 179, 14.27%, 3, 28, 3, 248.46, 1678315
1440540271, 0, 235, 862, 845, 179, 14.27%, 3, 28, 3, 243.18, 1699773
1440540327, 0, 235, 864, 847, 179, 14.27%, 3, 28, 3, 245.79, 1713357
1440540389, 0, 235, 865, 848, 179, 14.27%, 3, 28, 3, 245.56, 1728463
1440540424, 0, 235, 865, 848, 179, 14.27%, 3, 29, 3, 204.87, 1736467
1440540552, 0, 235, 866, 849, 179, 14.27%, 3, 29, 3, 247.58, 1767305
1440540568, 0, 235, 867, 850, 179, 14.27%, 3, 29, 3, 243.24, 1771007
1440540573, 0, 238, 868, 850, 185, 14.28%, 3, 29, 3, 274.85, 1772404
1440540629, 0, 239, 868, 849, 185, 14.28%, 3, 29, 3, 310.21, 1789726
1440540700, 0, 244, 868, 848, 184, 14.28%, 3, 29, 3, 265.67, 1811739
1440540813, 0, 251, 868, 847, 183, 14.28%, 3, 29, 3, 228.39, 1839937
1440540833, 0, 251, 868, 847, 183, 14.28%, 3, 30, 3, 209.11, 1844116
1440540981, 0, 261, 868, 846, 182, 14.28%, 3, 30, 3, 304.89, 1879257
1440540996, 0, 261, 869, 847, 182, 14.28%, 3, 30, 3, 263.45, 1883530
1440541027, 0, 272, 869, 846, 181, 14.28%, 3, 30, 3, 278.62, 1891432
1440541047, 0, 272, 870, 847, 181, 14.28%, 3, 30, 3, 311.67, 1897887
1440541073, 0, 272, 870, 847, 181, 14.28%, 3, 31, 3, 320.33, 1906148
1440541125, 0, 278, 870, 846, 180, 14.28%, 3, 31, 3, 317.58, 1921900
1440541170, 0, 285, 870, 845, 179, 14.28%, 3, 31, 3, 304.81, 1936080
1440541186, 0, 285, 871, 846, 179, 14.28%, 3, 31, 3, 311.22, 1940951
1440541191, 0, 285, 872, 847, 179, 14.28%, 3, 31, 3, 314.02, 1942585
1440541222, 0, 285, 873, 848, 179, 14.28%, 3, 31, 3, 304.09, 1952387
1440541237, 0, 285, 875, 850, 179, 14.28%, 3, 31, 3, 286.18, 1957130
1440541247, 0, 285, 878, 853, 179, 14.28%, 3, 31, 3, 283.77, 1960000
1440541252, 0, 285, 882, 857, 179, 14.29%, 3, 31, 3, 282.34, 1961415
1440541263, 0, 285, 883, 858, 179, 14.29%, 3, 31, 3, 283.01, 1964325
1440541288, 0, 285, 884, 859, 179, 14.29%, 3, 31, 3, 283.40, 1971600
1440541293, 0, 285, 885, 860, 179, 14.29%, 3, 31, 3, 283.52, 1973060
1440541298, 0, 285, 886, 861, 179, 14.29%, 3, 31, 3, 283.47, 1974480
1440541309, 0, 285, 887, 862, 179, 14.53%, 3, 31, 3, 276.48, 1977280
1440541314, 0, 285, 888, 863, 179, 14.53%, 3, 31, 3, 282.39, 1978705
1440541339, 0, 285, 889, 864, 179, 14.56%, 3, 31, 3, 278.12, 1985905
1440541380, 0, 285, 890, 865, 179, 14.56%, 3, 31, 3, 285.21, 1997480
1440541390, 0, 285, 892, 867, 179, 14.56%, 3, 31, 3, 285.84, 2000380
1440541400, 0, 285, 894, 869, 179, 14.56%, 3, 31, 3, 284.18, 2003245
1440541405, 0, 285, 895, 870, 179, 14.56%, 3, 31, 3, 283.37, 2004680
1440541420, 0, 285, 896, 871, 179, 14.56%, 3, 31, 3, 284.35, 2009005
1440541436, 0, 285, 897, 872, 179, 14.56%, 3, 31, 3, 283.51, 2013335
1440541481, 0, 285, 898, 873, 179, 14.56%, 3, 31, 3, 284.74, 2026105
1440541537, 0, 285, 899, 874, 179, 14.56%, 3, 31, 3, 283.87, 2041980
1440541547, 0, 285, 901, 876, 179, 14.56%, 3, 31, 3, 283.06, 2044885
1440541577, 0, 285, 902, 877, 179, 14.56%, 3, 31, 3, 282.72, 2053500
1440541694, 0, 285, 903, 878, 179, 14.56%, 3, 31, 3, 284.33, 2086635
1440541704, 0, 285, 904, 879, 179, 14.56%, 3, 31, 3, 286.06, 2089605
1440541740, 0, 285, 905, 880, 179, 14.56%, 3, 31, 3, 281.16, 2099640
1440541755, 0, 285, 906, 881, 179, 14.56%, 3, 31, 3, 286.10, 2103995
1440541790, 0, 285, 907, 882, 179, 14.56%, 3, 31, 3, 286.60, 2114115
1440541795, 0, 285, 908, 883, 179, 14.56%, 3, 31, 3, 289.45, 2115615
1440541801, 0, 302, 914, 888, 181, 14.57%, 3, 31, 3, 224.32, 2116732
1440541806, 0, 302, 914, 888, 181, 14.57%, 3, 32, 3, 188.66, 2117641
1440541811, 0, 302, 915, 889, 181, 14.57%, 3, 32, 3, 188.03, 2118636
1440541821, 0, 302, 916, 890, 181, 14.57%, 3, 32, 3, 185.99, 2120528
1440541831, 0, 302, 917, 891, 181, 14.57%, 3, 32, 3, 178.34, 2122481
1440541836, 0, 302, 932, 906, 181, 14.57%, 3, 32, 3, 201.60, 2123534
1440541862, 0, 302, 932, 906, 181, 14.57%, 3, 33, 3, 176.79, 2128460
1440541989, 0, 303, 932, 905, 182, 14.57%, 3, 33, 3, 252.52, 2155128
1440542061, 0, 303, 933, 906, 182, 14.57%, 3, 33, 3, 263.73, 2173651
1440542097, 0, 370, 933, 905, 182, 14.57%, 3, 33, 3, 250.46, 2183009
1440542142, 0, 374, 933, 904, 181, 14.57%, 3, 33, 3, 291.43, 2194302
1440542218, 0, 396, 933, 903, 180, 14.57%, 3, 33, 3, 296.07, 2217091
1440542223, 0, 396, 934, 904, 180, 14.57%, 3, 33, 3, 308.77, 2218717
1440542228, 0, 396, 936, 906, 180, 14.58%, 3, 33, 3, 306.24, 2220264
1440542239, 0, 396, 942, 912, 180, 14.58%, 3, 33, 3, 291.45, 2223292
1440542279, 0, 396, 943, 913, 180, 14.59%, 3, 33, 3, 282.53, 2234807
1440542704, 0, 396, 944, 914, 180, 14.59%, 3, 33, 3, 283.17, 2355447
1440542765, 0, 396, 945, 915, 180, 14.59%, 3, 33, 3, 288.15, 2372632
1440542800, 0, 402, 945, 914, 183, 14.59%, 3, 33, 3, 307.83, 2382783
1440542816, 0, 402, 946, 915, 183, 14.59%, 3, 33, 3, 331.00, 2387748
1440542851, 0, 403, 946, 914, 182, 14.59%, 3, 33, 3, 250.40, 2398208
1440542928, 0, 416, 946, 913, 181, 14.59%, 3, 33, 3, 257.65, 2417236
1440543091, 0, 425, 946, 912, 180, 14.59%, 3, 33, 3, 247.39, 2454004
1440543255, 0, 426, 946, 911, 180, 14.59%, 3, 33, 3, 257.43, 2488159
1440543366, 0, 426, 947, 912, 180, 14.59%, 3, 33, 3, 263.99, 2517332
1440543401, 0, 427, 947, 911, 180, 14.59%, 3, 33, 3, 233.63, 2526517
1440543407, 0, 427, 948, 912, 180, 14.59%, 3, 33, 3, 191.92, 2527434
1440543437, 0, 427, 957, 921, 180, 14.59%, 3, 33, 3, 197.87, 2533285
1440543586, 0, 443, 957, 920, 180, 14.59%, 3, 33, 3, 259.81, 2563467
1440543591, 0, 443, 958, 921, 180, 14.60%, 3, 33, 3, 254.27, 2564807
1440543612, 0, 446, 958, 920, 180, 14.60%, 3, 33, 3, 299.41, 2570093
1440543657, 0, 447, 958, 919, 179, 14.60%, 3, 33, 3, 281.45, 2584144
1440543724, 0, 488, 958, 918, 178, 14.60%, 3, 33, 3, 213.62, 2602150
1440543826, 0, 488, 958, 918, 178, 14.60%, 3, 34, 3, 233.03, 2622349
1440543887, 0, 488, 959, 919, 178, 14.60%, 3, 34, 3, 255.21, 2636386
1440543917, 0, 494, 959, 918, 179, 14.60%, 3, 34, 3, 292.56, 2644650
1440543953, 0, 500, 961, 919, 178, 14.61%, 3, 34, 3, 299.45, 2655008
1440544030, 0, 500, 962, 920, 178, 14.61%, 3, 34, 3, 294.30, 2679643
1440544060, 0, 506, 962, 919, 180, 14.61%, 3, 35, 3, 215.78, 2688267
1440544065, 0, 506, 962, 919, 180, 14.61%, 3, 48, 3, 114.72, 2688755
1440544070, 0, 506, 962, 919, 180, 14.61%, 3, 54, 3, 80.36, 2689069
1440544076, 0, 506, 962, 919, 180, 14.61%, 3, 58, 3, 83.70, 2689514
1440544117, 0, 506, 963, 920, 180, 14.61%, 3, 58, 3, 119.91, 2694639
1440544348, 0, 507, 963, 919, 181, 14.61%, 3, 58, 3, 295.93, 2728259
1440544399, 0, 512, 963, 918, 180, 14.61%, 3, 58, 3, 279.19, 2743410
1440544460, 0, 516, 963, 917, 179, 14.61%, 3, 58, 3, 284.53, 2760982
1440544526, 0, 520, 963, 916, 178, 14.61%, 3, 58, 3, 289.08, 2780478
1440544546, 0, 520, 964, 917, 178, 14.62%, 3, 58, 4, 322.62, 2786922
1440544552, 0, 520, 969, 922, 178, 14.65%, 3, 58, 4, 290.89, 2788439
1440544557, 0, 520, 971, 924, 178, 14.67%, 3, 58, 4, 272.33, 2789834
1440544577, 0, 520, 973, 926, 178, 14.67%, 3, 58, 4, 266.82, 2795314
1440544583, 0, 520, 974, 927, 178, 14.81%, 3, 58, 4, 266.71, 2796699
1440544618, 0, 520, 974, 927, 178, 14.81%, 3, 59, 4, 272.85, 2806304
1440544629, 0, 520, 975, 928, 178, 14.81%, 3, 59, 4, 278.36, 2809134
1440544649, 0, 520, 976, 929, 178, 14.81%, 3, 59, 4, 272.62, 2814664
1440544704, 0, 520, 977, 930, 178, 14.83%, 3, 59, 4, 276.92, 2829949
1440544755, 0, 520, 978, 931, 178, 14.84%, 3, 59, 4, 274.17, 2843914
1440544852, 0, 520, 979, 932, 178, 14.85%, 3, 59, 4, 275.57, 2870604
1440544914, 0, 520, 979, 932, 178, 14.85%, 3, 60, 4, 272.90, 2887514
1440544945, 0, 520, 980, 933, 178, 14.86%, 3, 60, 4, 277.35, 2895959
1440545138, 0, 527, 982, 934, 189, 14.86%, 3, 60, 4, 219.56, 2948757
1440545143, 0, 527, 983, 935, 189, 14.86%, 3, 60, 4, 230.83, 2949941
1440545148, 0, 527, 984, 936, 189, 14.86%, 3, 60, 4, 227.63, 2951105
1440545163, 0, 527, 985, 937, 189, 14.87%, 3, 60, 4, 219.63, 2954630
1440545168, 0, 527, 986, 938, 189, 14.87%, 3, 60, 4, 223.76, 2955761
1440545179, 0, 527, 987, 939, 189, 14.87%, 3, 60, 4, 221.24, 2958121
1440545199, 0, 527, 988, 940, 189, 14.87%, 3, 60, 4, 219.10, 2962853
1440545214, 0, 527, 989, 941, 189, 14.87%, 3, 60, 4, 230.96, 2966449
1440545219, 0, 527, 990, 942, 189, 14.87%, 3, 60, 4, 228.85, 2967585
1440545224, 0, 527, 991, 943, 189, 14.87%, 3, 60, 4, 223.20, 2968717
1440545229, 0, 527, 991, 943, 189, 14.87%, 3, 61, 4, 231.37, 2969885
1440545234, 0, 527, 992, 944, 189, 14.87%, 3, 61, 4, 222.69, 2971045
1440545306, 0, 527, 993, 945, 189, 14.88%, 3, 61, 4, 233.84, 2988049
1440545337, 0, 527, 994, 946, 189, 14.88%, 3, 61, 4, 233.11, 2995265
1440545342, 0, 527, 995, 947, 189, 14.88%, 3, 61, 4, 234.56, 2996417
1440545357, 0, 527, 996, 948, 189, 14.88%, 3, 61, 4, 232.09, 2999993
1440545362, 0, 527, 997, 949, 189, 14.88%, 3, 61, 4, 226.18, 3001125
1440545414, 0, 527, 998, 950, 189, 14.88%, 3, 61, 4, 231.77, 3013225
1440545480, 0, 527, 999, 951, 189, 14.88%, 3, 61, 4, 234.32, 3028877
1440545531, 0, 527, 1000, 952, 189, 14.88%, 3, 61, 4, 229.99, 3040909
1440545567, 0, 527, 1001, 953, 189, 14.89%, 3, 61, 4, 222.63, 3049335
1440545653, 0, 529, 1001, 952, 194, 14.89%, 3, 61, 4, 281.35, 3070068
1440545683, 0, 530, 1001, 951, 193, 14.89%, 3, 62, 4, 238.24, 3078454
1440545806, 0, 534, 1001, 950, 192, 14.89%, 3, 62, 4, 282.32, 3103601
1440545837, 0, 535, 1005, 953, 191, 14.95%, 3, 62, 4, 195.50, 3111916
1440545842, 0, 535, 1017, 965, 191, 15.46%, 3, 62, 4, 123.59, 3112446
1440545847, 0, 535, 1028, 976, 191, 15.73%, 3, 62, 4, 107.35, 3112961
1440545852, 0, 535, 1039, 987, 191, 16.01%, 3, 62, 4, 104.40, 3113485
1440545857, 0, 535, 1050, 998, 191, 16.22%, 3, 62, 4, 103.72, 3114009
1440545862, 0, 535, 1060, 1008, 191, 16.32%, 3, 62, 4, 103.74, 3114533
1440545867, 0, 535, 1072, 1020, 191, 16.45%, 3, 62, 4, 104.08, 3115058
1440545872, 0, 535, 1082, 1030, 191, 16.57%, 3, 62, 4, 103.77, 3115587
1440545877, 0, 535, 1093, 1041, 191, 16.70%, 3, 62, 4, 104.56, 3116129
1440545882, 0, 535, 1105, 1053, 191, 17.04%, 3, 62, 4, 107.18, 3116667
1440545888, 0, 535, 1114, 1062, 191, 17.17%, 3, 68, 4, 80.81, 3117032
1440545893, 0, 535, 1125, 1073, 191, 17.26%, 3, 72, 4, 64.10, 3117373
1440545898, 0, 535, 1133, 1081, 191, 17.34%, 3, 76, 4, 38.31, 3117635
1440545903, 0, 535, 1144, 1092, 191, 17.44%, 3, 79, 4, 61.12, 3117954
1440545908, 0, 535, 1153, 1101, 191, 17.51%, 3, 88, 4, 58.32, 3118218
1440545913, 0, 535, 1163, 1111, 191, 17.61%, 3, 88, 4, 93.85, 3118738
1440545918, 0, 535, 1172, 1120, 191, 17.66%, 3, 102, 4, 73.47, 3119081
1440545923, 0, 535, 1182, 1130, 191, 17.75%, 3, 102, 4, 97.68, 3119611
1440545928, 0, 535, 1194, 1142, 191, 17.97%, 3, 102, 4, 106.04, 3120148
1440545933, 0, 535, 1204, 1152, 191, 18.23%, 3, 102, 4, 104.52, 3120678
1440545939, 0, 535, 1214, 1162, 191, 18.73%, 3, 102, 4, 103.43, 3121217
1440545944, 0, 535, 1224, 1172, 191, 18.79%, 3, 102, 4, 103.90, 3121743
1440545949, 0, 535, 1233, 1181, 191, 18.85%, 3, 102, 4, 104.38, 3122272
1440545954, 0, 535, 1243, 1191, 191, 18.90%, 3, 102, 4, 103.39, 3122795
1440545959, 0, 535, 1253, 1201, 191, 18.97%, 3, 102, 4, 103.38, 3123315
1440545964, 0, 535, 1264, 1212, 191, 19.02%, 3, 102, 4, 103.92, 3123840
1440545969, 0, 535, 1274, 1222, 191, 19.09%, 3, 102, 4, 104.41, 3124364
1440545974, 0, 535, 1285, 1233, 191, 19.62%, 3, 102, 4, 111.55, 3124961
1440545979, 0, 535, 1295, 1243, 191, 20.36%, 3, 102, 4, 103.24, 3125472
1440545984, 0, 535, 1307, 1255, 191, 20.63%, 3, 102, 4, 102.50, 3125987
1440545989, 0, 535, 1317, 1265, 191, 20.71%, 3, 102, 4, 108.50, 3126560
1440545994, 0, 535, 1325, 1273, 191, 20.76%, 3, 102, 4, 104.84, 3127087
1440545999, 0, 535, 1334, 1282, 191, 20.93%, 3, 103, 4, 103.30, 3127606
1440546004, 0, 535, 1342, 1290, 191, 21.07%, 3, 103, 4, 103.32, 3128128
1440546010, 0, 535, 1350, 1298, 191, 21.22%, 3, 103, 4, 103.69, 3128652
1440546015, 0, 535, 1360, 1308, 191, 21.80%, 3, 103, 4, 106.95, 3129203
1440546020, 0, 535, 1368, 1316, 191, 21.84%, 3, 103, 4, 103.53, 3129738
1440546025, 0, 535, 1378, 1326, 191, 21.89%, 3, 103, 4, 104.25, 3130264
1440546030, 0, 535, 1386, 1334, 191, 21.92%, 3, 103, 4, 103.31, 3130785
1440546035, 0, 535, 1395, 1343, 191, 22.00%, 3, 103, 4, 102.84, 3131310
1440546040, 0, 535, 1403, 1351, 191, 22.02%, 3, 103, 4, 103.12, 3131847
1440546045, 0, 535, 1411, 1359, 191, 22.07%, 3, 103, 4, 102.47, 3132358
1440546050, 0, 535, 1420, 1368, 191, 22.12%, 3, 103, 4, 103.71, 3132883
1440546055, 0, 535, 1429, 1377, 191, 22.15%, 3, 103, 4, 102.17, 3133394
1440546060, 0, 535, 1437, 1385, 191, 22.18%, 3, 104, 4, 101.81, 3133904
1440546066, 0, 535, 1445, 1393, 191, 22.21%, 3, 105, 4, 102.97, 3134440
1440546071, 0, 535, 1453, 1401, 191, 22.25%, 3, 105, 4, 103.71, 3134976
1440546076, 0, 535, 1462, 1410, 191, 22.31%, 3, 105, 4, 104.00, 3135501
1440546081, 0, 535, 1470, 1418, 191, 22.36%, 3, 105, 4, 103.64, 3136026
1440546086, 0, 535, 1480, 1428, 191, 22.40%, 3, 105, 4, 103.00, 3136544
1440546091, 0, 535, 1487, 1435, 191, 22.42%, 3, 105, 4, 103.50, 3137065
1440546096, 0, 535, 1495, 1443, 191, 22.45%, 3, 105, 4, 103.64, 3137588
1440546101, 0, 535, 1502, 1450, 191, 22.49%, 3, 105, 4, 104.31, 3138112
1440546106, 0, 535, 1510, 1458, 191, 22.54%, 3, 105, 4, 103.48, 3138633
1440546111, 0, 535, 1518, 1466, 191, 22.59%, 3, 105, 4, 103.47, 3139158
1440546116, 0, 535, 1526, 1474, 191, 22.61%, 3, 105, 4, 103.41, 3139680
1440546121, 0, 535, 1535, 1483, 191, 22.67%, 3, 105, 4, 103.37, 3140201
1440546126, 0, 535, 1543, 1491, 191, 22.70%, 3, 105, 4, 103.65, 3140723
1440546131, 0, 535, 1554, 1502, 191, 23.23%, 3, 105, 4, 102.25, 3141237
1440546136, 0, 535, 1565, 1513, 191, 23.75%, 3, 105, 4, 100.93, 3141740
1440546141, 0, 535, 1575, 1523, 191, 23.78%, 3, 106, 4, 102.26, 3142259
1440546146, 0, 535, 1582, 1530, 191, 23.81%, 3, 106, 4, 103.35, 3142782
1440546151, 0, 535, 1590, 1538, 191, 23.83%, 3, 106, 4, 104.35, 3143304
1440546156, 0, 535, 1598, 1546, 191, 23.86%, 3, 106, 4, 104.94, 3143830
1440546161, 0, 535, 1606, 1554, 191, 23.90%, 3, 106, 4, 103.66, 3144350
1440546166, 0, 535, 1614, 1562, 191, 23.92%, 3, 106, 4, 104.08, 3144876
1440546171, 0, 535, 1621, 1569, 191, 23.94%, 3, 106, 4, 104.45, 3145401
1440546176, 0, 535, 1627, 1575, 191, 23.96%, 3, 106, 4, 104.31, 3145927
1440546181, 0, 535, 1634, 1582, 191, 23.99%, 3, 106, 4, 103.65, 3146448
1440546186, 0, 535, 1641, 1589, 191, 24.04%, 3, 106, 4, 104.32, 3146971
1440546192, 0, 535, 1652, 1600, 191, 24.32%, 3, 106, 4, 103.59, 3147508
1440546197, 0, 535, 1664, 1612, 191, 24.81%, 3, 106, 4, 101.65, 3148022
1440546202, 0, 535, 1670, 1618, 191, 24.84%, 3, 106, 4, 103.53, 3148544
1440546207, 0, 535, 1677, 1625, 191, 24.86%, 3, 106, 4, 104.52, 3149062
1440546212, 0, 535, 1682, 1630, 191, 24.87%, 3, 106, 4, 104.81, 3149595
1440546217, 0, 535, 1690, 1638, 191, 24.90%, 3, 106, 4, 111.20, 3150152
1440546222, 0, 535, 1698, 1646, 191, 24.92%, 3, 106, 4, 110.13, 3150728
1440546227, 0, 535, 1704, 1652, 191, 24.95%, 3, 106, 4, 111.63, 3151291
1440546232, 0, 535, 1713, 1661, 191, 24.98%, 3, 106, 4, 105.94, 3151819
1440546237, 0, 535, 1720, 1668, 191, 25.00%, 3, 106, 4, 103.87, 3152341
1440546242, 0, 535, 1726, 1674, 191, 25.03%, 3, 106, 4, 104.15, 3152866
1440546247, 0, 535, 1731, 1679, 191, 25.05%, 3, 106, 4, 103.71, 3153390
1440546252, 0, 535, 1738, 1686, 191, 25.08%, 3, 106, 4, 103.05, 3153911
1440546257, 0, 535, 1744, 1692, 191, 25.10%, 3, 106, 4, 103.87, 3154432
1440546263, 0, 535, 1749, 1697, 191, 25.11%, 3, 106, 4, 144.43, 3155143
1440546268, 0, 535, 1755, 1703, 191, 25.14%, 3, 106, 4, 111.84, 3155662
1440546273, 0, 535, 1761, 1709, 191, 25.15%, 3, 106, 4, 129.70, 3156320
1440546278, 0, 535, 1766, 1714, 191, 25.18%, 3, 106, 4, 109.51, 3156846
1440546283, 0, 535, 1774, 1722, 191, 25.20%, 3, 106, 4, 104.12, 3157362
1440546288, 0, 535, 1780, 1728, 191, 25.22%, 3, 106, 4, 103.01, 3157890
1440546293, 0, 535, 1787, 1735, 191, 25.24%, 3, 106, 4, 103.13, 3158413
1440546298, 0, 535, 1794, 1742, 191, 25.27%, 3, 106, 4, 104.11, 3158938
1440546303, 0, 535, 1799, 1747, 191, 25.29%, 3, 106, 4, 102.30, 3159454
1440546308, 0, 535, 1806, 1754, 191, 25.31%, 3, 106, 4, 102.51, 3159974
1440546313, 0, 535, 1811, 1759, 191, 25.33%, 3, 106, 4, 103.75, 3160498
1440546318, 0, 535, 1817, 1765, 191, 25.34%, 3, 106, 4, 103.08, 3161020
1440546323, 0, 535, 1822, 1770, 191, 25.36%, 3, 106, 4, 103.30, 3161542
1440546328, 0, 535, 1828, 1776, 191, 25.38%, 3, 106, 4, 105.92, 3162071
